Phi[deg],Theta[deg],im(rEPhi)[mV],re(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
129,73,-9.13397,3.58148,-759.439,-9085.99
130,73,-8.81887,3.68109,-759.11,-9085.54
131,73,-8.49814,3.77875,-758.757,-9085.09
132,73,-8.17247,3.87454,-758.38,-9084.62
133,73,-7.84251,3.96853,-757.976,-9084.15
134,73,-7.5089,4.0608,-757.547,-9083.67
135,73,-7.17229,4.15143,-757.091,-9083.19
136,73,-6.8333,4.2405,-756.61,-9082.7
137,73,-6.49251,4.32811,-756.103,-9082.21
138,73,-6.15051,4.41434,-755.57,-9081.72
139,73,-5.80782,4.49925,-755.014,-9081.22
140,73,-5.46495,4.58292,-754.434,-9080.72
141,73,-5.12235,4.66541,-753.831,-9080.23
142,73,-4.78045,4.74677,-753.208,-9079.73
143,73,-4.43962,4.82701,-752.565,-9079.25
144,73,-4.10017,4.90617,-751.905,-9078.76
145,73,-3.7624,4.98425,-751.229,-9078.29
146,73,-3.42653,5.06121,-750.54,-9077.82
147,73,-3.09274,5.13704,-749.84,-9077.36
148,73,-2.76114,5.21167,-749.131,-9076.92
149,73,-2.43183,5.28503,-748.416,-9076.49
150,73,-2.10482,5.35703,-747.699,-9076.07
151,73,-1.78009,5.42756,-746.981,-9075.67
152,73,-1.45759,5.49649,-746.265,-9075.29
153,73,-1.13721,5.56368,-745.556,-9074.94
154,73,-0.818782,5.62898,-744.855,-9074.6
155,73,-0.502136,5.69222,-744.167,-9074.29
156,73,-0.18705,5.75321,-743.495,-9074
157,73,0.126727,5.81178,-742.841,-9073.74
158,73,0.439469,5.86771,-742.21,-9073.51
159,73,0.751473,5.92082,-741.604,-9073.3
160,73,1.06305,5.97091,-741.027,-9073.13
161,73,1.37454,6.01777,-740.482,-9072.99
162,73,1.68626,6.06121,-739.972,-9072.88
163,73,1.99856,6.10103,-739.501,-9072.8
164,73,2.31177,6.13706,-739.071,-9072.75
165,73,2.62624,6.16911,-738.685,-9072.74
166,73,2.94228,6.19704,-738.346,-9072.77
167,73,3.26022,6.22068,-738.057,-9072.82
168,73,3.58034,6.2399,-737.82,-9072.92
169,73,3.90293,6.25459,-737.638,-9073.04
170,73,4.22824,6.26465,-737.512,-9073.21
171,73,4.5565,6.27,-737.444,-9073.41
172,73,4.88792,6.27058,-737.436,-9073.64
173,73,5.22266,6.26634,-737.49,-9073.9
174,73,5.56088,6.25727,-737.606,-9074.2
175,73,5.90267,6.24336,-737.786,-9074.54
176,73,6.24811,6.22462,-738.031,-9074.9
177,73,6.59724,6.20109,-738.34,-9075.3
178,73,6.95007,6.17283,-738.714,-9075.73
179,73,7.30656,6.13989,-739.154,-9076.18
180,73,7.66664,6.10237,-739.657,-9076.67
-180,74,7.51772,5.80141,-747.924,-9144.37
-179,74,7.89759,5.75443,-748.487,-9144.88
-178,74,8.28138,5.70352,-749.114,-9145.42
-177,74,8.66887,5.6488,-749.806,-9145.98
-176,74,9.05983,5.59043,-750.561,-9146.57
-175,74,9.45397,5.52855,-751.377,-9147.17
-174,74,9.85098,5.46331,-752.252,-9147.8
-173,74,10.2505,5.39486,-753.184,-9148.44
-172,74,10.6523,5.32336,-754.171,-9149.1
-171,74,11.0558,5.24895,-755.21,-9149.77
-170,74,11.4606,5.17177,-756.298,-9150.46
-169,74,11.8664,5.09197,-757.432,-9151.16
-168,74,12.2726,5.0097,-758.609,-9151.87
-167,74,12.6787,4.92508,-759.824,-9152.58
-166,74,13.0843,4.83823,-761.075,-9153.31
-165,74,13.4887,4.74929,-762.357,-9154.04
-164,74,13.8915,4.65836,-763.667,-9154.77
-163,74,14.2921,4.56557,-765,-9155.51
-162,74,14.6898,4.471,-766.352,-9156.25
-161,74,15.0842,4.37477,-767.719,-9156.99
-160,74,15.4744,4.27698,-769.096,-9157.72
-159,74,15.86,4.17771,-770.479,-9158.45
-158,74,16.2403,4.07706,-771.864,-9159.18
-157,74,16.6145,3.97513,-773.245,-9159.9
-156,74,16.9821,3.87201,-774.619,-9160.61
-155,74,17.3423,3.7678,-775.981,-9161.32
-154,74,17.6945,3.6626,-777.327,-9162.01
-153,74,18.0379,3.55652,-778.652,-9162.7
-152,74,18.3718,3.44968,-779.952,-9163.37
-151,74,18.6955,3.3422,-781.222,-9164.03
-150,74,19.0083,3.23421,-782.46,-9164.68
-149,74,19.3094,3.12587,-783.66,-9165.31
-148,74,19.5982,3.01732,-784.82,-9165.93
-147,74,19.8739,2.90875,-785.935,-9166.53
-146,74,20.1357,2.80033,-787.003,-9167.12
-145,74,20.383,2.69226,-788.019,-9167.7
-144,74,20.615,2.58477,-788.982,-9168.26
-143,74,20.831,2.47808,-789.888,-9168.8
-142,74,21.0304,2.37244,-790.735,-9169.32
-141,74,21.2125,2.2681,-791.521,-9169.83
-140,74,21.3767,2.16535,-792.244,-9170.33
-139,74,21.5222,2.06448,-792.902,-9170.8
-138,74,21.6485,1.96577,-793.494,-9171.26
-137,74,21.7551,1.86955,-794.019,-9171.71
-136,74,21.8414,1.77614,-794.476,-9172.14
-135,74,21.907,1.68587,-794.864,-9172.56
-134,74,21.9513,1.59908,-795.184,-9172.96
-133,74,21.9739,1.51612,-795.435,-9173.35
-132,74,21.9746,1.43733,-795.618,-9173.72
-131,74,21.953,1.36307,-795.734,-9174.09
-130,74,21.9088,1.29368,-795.784,-9174.44
-129,74,21.8418,1.22951,-795.769,-9174.78
-128,74,21.752,1.17092,-795.691,-9175.11
-127,74,21.6391,1.11823,-795.552,-9175.43
-126,74,21.5033,1.07178,-795.354,-9175.74
-125,74,21.3446,1.03189,-795.1,-9176.04
-124,74,21.163,0.998877,-794.792,-9176.33
-123,74,20.9588,0.973036,-794.434,-9176.62
-122,74,20.7323,0.954651,-794.028,-9176.91
-121,74,20.4836,0.943994,-793.579,-9177.19
-120,74,20.2133,0.941316,-793.089,-9177.46
-119,74,19.9218,0.946854,-792.564,-9177.73
-118,74,19.6096,0.960825,-792.006,-9178
-117,74,19.2773,0.983426,-791.421,-9178.27
-116,74,18.9256,1.01484,-790.812,-9178.53
-115,74,18.5551,1.05521,-790.184,-9178.8
-114,74,18.1667,1.10469,-789.541,-9179.06
-113,74,17.7611,1.16339,-788.889,-9179.33
-112,74,17.3393,1.2314,-788.231,-9179.6
-111,74,16.9022,1.3088,-787.573,-9179.87
-110,74,16.4508,1.39563,-786.919,-9180.14
-109,74,15.9861,1.49192,-786.274,-9180.42
-108,74,15.5092,1.59769,-785.643,-9180.7
-107,74,15.0212,1.71292,-785.03,-9180.98
-106,74,14.5234,1.83757,-784.44,-9181.27
-105,74,14.0168,1.97158,-783.876,-9181.57
-104,74,13.5028,2.11487,-783.344,-9181.87
-103,74,12.9825,2.26734,-782.847,-9182.18
-102,74,12.4573,2.42886,-782.39,-9182.49
-101,74,11.9284,2.59929,-781.976,-9182.81
-100,74,11.3972,2.77845,-781.608,-9183.14
-99,74,10.865,2.96616,-781.29,-9183.48
-98,74,10.3331,3.16218,-781.025,-9183.82
-97,74,9.80298,3.36629,-780.816,-9184.17
-96,74,9.27592,3.5782,-780.665,-9184.53
-95,74,8.75332,3.79765,-780.575,-9184.9
-94,74,8.23653,4.02429,-780.547,-9185.28
-93,74,7.72694,4.25781,-780.583,-9185.67
-92,74,7.22592,4.49782,-780.684,-9186.08
-91,74,6.73482,4.74393,-780.852,-9186.49
-90,74,6.25499,4.99573,-781.086,-9186.91
-89,74,5.78779,5.25276,-781.388,-9187.34
-88,74,5.33454,5.51455,-781.757,-9187.78
-87,74,4.89653,5.7806,-782.193,-9188.24
-86,74,4.47507,6.05038,-782.696,-9188.7
-85,74,4.07141,6.32334,-783.263,-9189.18
-84,74,3.68679,6.59891,-783.895,-9189.67
-83,74,3.32241,6.87648,-784.589,-9190.17
-82,74,2.97943,7.15542,-785.343,-9190.69
-81,74,2.65899,7.4351,-786.155,-9191.21
-80,74,2.36218,7.71485,-787.022,-9191.75
-79,74,2.09002,7.99398,-787.943,-9192.3
-78,74,1.8435,8.2718,-788.913,-9192.87
-77,74,1.62355,8.5476,-789.929,-9193.44
-76,74,1.43104,8.82065,-790.987,-9194.03
-75,74,1.26675,9.09022,-792.085,-9194.63
-74,74,1.13143,9.35559,-793.218,-9195.23
-73,74,1.02572,9.61602,-794.381,-9195.85
-72,74,0.950185,9.87077,-795.57,-9196.48
-71,74,0.90531,10.1191,-796.782,-9197.12
-70,74,0.891485,10.3604,-798.011,-9197.77
-69,74,0.909004,10.5938,-799.252,-9198.43
-68,74,0.95806,10.8187,-800.502,-9199.09
-67,74,1.03874,11.0345,-801.754,-9199.77
-66,74,1.15104,11.2404,-803.005,-9200.45
-65,74,1.2948,11.4359,-804.25,-9201.13
-64,74,1.4698,11.6204,-805.482,-9201.82
-63,74,1.67567,11.7934,-806.699,-9202.51
-62,74,1.91192,11.9544,-807.895,-9203.2
-61,74,2.17796,12.1028,-809.065,-9203.9
-60,74,2.47305,12.2383,-810.206,-9204.6
-59,74,2.79636,12.3606,-811.312,-9205.29
-58,74,3.14692,12.4692,-812.379,-9205.99
-57,74,3.52364,12.5639,-813.403,-9206.68
-56,74,3.92533,12.6445,-814.381,-9207.37
-55,74,4.35067,12.7108,-815.308,-9208.05
-54,74,4.79823,12.7628,-816.182,-9208.72
-53,74,5.26649,12.8003,-816.999,-9209.39
-52,74,5.75381,12.8234,-817.755,-9210.05
-51,74,6.25849,12.832,-818.449,-9210.7
-50,74,6.77869,12.8264,-819.077,-9211.35
-49,74,7.31254,12.8066,-819.639,-9211.98
-48,74,7.85808,12.7729,-820.131,-9212.59
-47,74,8.41327,12.7255,-820.552,-9213.2
-46,74,8.97604,12.6647,-820.902,-9213.79
-45,74,9.54428,12.5909,-821.178,-9214.37
-44,74,10.1158,12.5044,-821.382,-9214.93
-43,74,10.6885,12.4056,-821.512,-9215.48
-42,74,11.2601,12.2951,-821.568,-9216.01
-41,74,11.8284,12.1733,-821.552,-9216.53
-40,74,12.3913,12.0406,-821.464,-9217.04
-39,74,12.9465,11.8978,-821.304,-9217.52
-38,74,13.492,11.7452,-821.076,-9217.99
-37,74,14.0257,11.5835,-820.779,-9218.45
-36,74,14.5454,11.4133,-820.417,-9218.89
-35,74,15.0492,11.2351,-819.991,-9219.32
-34,74,15.5351,11.0497,-819.506,-9219.73
-33,74,16.0014,10.8575,-818.962,-9220.13
-32,74,16.4462,10.6593,-818.364,-9220.52
-31,74,16.8679,10.4556,-817.716,-9220.89
-30,74,17.265,10.2471,-817.02,-9221.25
-29,74,17.6359,10.0344,-816.282,-9221.6
-28,74,17.9792,9.81802,-815.504,-9221.94
-27,74,18.2939,9.5986,-814.692,-9222.26
-26,74,18.5787,9.37672,-813.851,-9222.59
-25,74,18.8326,9.15294,-812.984,-9222.9
-24,74,19.0548,8.92782,-812.096,-9223.2
-23,74,19.2446,8.70188,-811.193,-9223.5
-22,74,19.4013,8.47564,-810.279,-9223.79
-21,74,19.5244,8.24959,-809.36,-9224.08
-20,74,19.6136,8.02423,-808.44,-9224.36
-19,74,19.6687,7.8,-807.525,-9224.64
-18,74,19.6896,7.57734,-806.619,-9224.92
-17,74,19.6762,7.35667,-805.728,-9225.19
-16,74,19.6287,7.13838,-804.856,-9225.47
-15,74,19.5474,6.92284,-804.009,-9225.74
-14,74,19.4325,6.71041,-803.191,-9226.01
-13,74,19.2847,6.5014,-802.406,-9226.28
-12,74,19.1044,6.29613,-801.658,-9226.54
-11,74,18.8923,6.09487,-800.953,-9226.81
-10,74,18.6491,5.89788,-800.294,-9227.08
-9,74,18.3758,5.7054,-799.684,-9227.35
-8,74,18.0732,5.51762,-799.127,-9227.61
-7,74,17.7422,5.33474,-798.627,-9227.88
-6,74,17.3841,5.15692,-798.186,-9228.14
-5,74,16.9998,4.98428,-797.806,-9228.4
-4,74,16.5906,4.81694,-797.491,-9228.66
-3,74,16.1577,4.65498,-797.241,-9228.92
-2,74,15.7023,4.49846,-797.059,-9229.17
-1,74,15.2258,4.34742,-796.945,-9229.42
0,74,14.7295,4.20184,-796.901,-9229.66
1,74,14.2148,4.06173,-796.927,-9229.89
2,74,13.6831,3.92702,-797.023,-9230.12
3,74,13.1358,3.79765,-797.189,-9230.34
4,74,12.5742,3.67353,-797.424,-9230.55
5,74,11.9999,3.55453,-797.727,-9230.76
6,74,11.4143,3.44051,-798.098,-9230.95
7,74,10.8187,3.3313,-798.533,-9231.12
8,74,10.2147,3.22671,-799.031,-9231.29
9,74,9.60357,3.12652,-799.59,-9231.43
10,74,8.98681,3.03052,-800.208,-9231.57
11,74,8.36576,2.93844,-800.88,-9231.68
12,74,7.7418,2.85002,-801.604,-9231.78
13,74,7.11625,2.76499,-802.375,-9231.86
14,74,6.49041,2.68304,-803.192,-9231.91
15,74,5.86558,2.60389,-804.048,-9231.95
16,74,5.24298,2.5272,-804.94,-9231.96
17,74,4.62381,2.45268,-805.864,-9231.95
18,74,4.00924,2.37999,-806.814,-9231.91
19,74,3.40037,2.30882,-807.787,-9231.85
20,74,2.79828,2.23884,-808.776,-9231.76
21,74,2.20398,2.16976,-809.778,-9231.64
22,74,1.61843,2.10125,-810.786,-9231.49
23,74,1.04255,2.03302,-811.797,-9231.32
24,74,0.477178,1.96478,-812.804,-9231.11
25,74,-0.0768869,1.89628,-813.803,-9230.88
26,74,-0.618914,1.82725,-814.789,-9230.61
27,74,-1.14824,1.75747,-815.756,-9230.31
28,74,-1.66425,1.68672,-816.7,-9229.98
29,74,-2.16642,1.61482,-817.616,-9229.61
30,74,-2.65426,1.54159,-818.499,-9229.21
31,74,-3.12738,1.46691,-819.344,-9228.78
32,74,-3.58543,1.39066,-820.148,-9228.31
33,74,-4.02815,1.31277,-820.906,-9227.81
34,74,-4.45532,1.23316,-821.614,-9227.28
35,74,-4.86681,1.15183,-822.268,-9226.71
36,74,-5.26255,1.06876,-822.866,-9226.11
37,74,-5.64252,0.983986,-823.403,-9225.47
38,74,-6.00678,0.897565,-823.877,-9224.8
39,74,-6.35544,0.809578,-824.286,-9224.1
40,74,-6.68867,0.720131,-824.626,-9223.37
41,74,-7.0067,0.629351,-824.896,-9222.6
42,74,-7.30981,0.537391,-825.094,-9221.8
43,74,-7.59832,0.444422,-825.218,-9220.97
44,74,-7.87262,0.350633,-825.268,-9220.1
45,74,-8.13312,0.256227,-825.243,-9219.21
46,74,-8.38028,0.161425,-825.142,-9218.29
47,74,-8.6146,0.0664547,-824.965,-9217.34
48,74,-8.83659,-0.0284433,-824.712,-9216.36
49,74,-9.04681,-0.123023,-824.384,-9215.36
50,74,-9.24584,-0.217034,-823.981,-9214.33
51,74,-9.43426,-0.310222,-823.505,-9213.27
52,74,-9.61268,-0.402332,-822.956,-9212.2
53,74,-9.78173,-0.493112,-822.337,-9211.1
54,74,-9.94201,-0.582312,-821.65,-9209.98
55,74,-10.0941,-0.669686,-820.895,-9208.85
56,74,-10.2388,-0.754995,-820.077,-9207.69
57,74,-10.3765,-0.838007,-819.197,-9206.52
58,74,-10.5079,-0.918499,-818.259,-9205.34
59,74,-10.6336,-0.996257,-817.264,-9204.15
60,74,-10.7541,-1.07108,-816.218,-9202.94
61,74,-10.8701,-1.14276,-815.122,-9201.73
62,74,-10.9819,-1.21113,-813.981,-9200.5
63,74,-11.0902,-1.27602,-812.798,-9199.28
64,74,-11.1954,-1.33725,-811.577,-9198.04
65,74,-11.2979,-1.39469,-810.322,-9196.81
66,74,-11.3981,-1.44818,-809.036,-9195.58
67,74,-11.4963,-1.49761,-807.724,-9194.35
68,74,-11.593,-1.54284,-806.39,-9193.12
69,74,-11.6884,-1.58376,-805.039,-9191.9
70,74,-11.7828,-1.62027,-803.673,-9190.68
71,74,-11.8763,-1.65227,-802.297,-9189.48
72,74,-11.9691,-1.67968,-800.915,-9188.28
73,74,-12.0614,-1.7024,-799.531,-9187.1
74,74,-12.1532,-1.72035,-798.15,-9185.93
75,74,-12.2446,-1.73347,-796.774,-9184.78
76,74,-12.3356,-1.74169,-795.408,-9183.64
77,74,-12.4262,-1.74494,-794.056,-9182.52
78,74,-12.5162,-1.74317,-792.72,-9181.43
79,74,-12.6056,-1.73632,-791.405,-9180.35
80,74,-12.6943,-1.72434,-790.113,-9179.29
81,74,-12.7819,-1.70719,-788.847,-9178.26
82,74,-12.8684,-1.68484,-787.611,-9177.25
83,74,-12.9535,-1.65725,-786.407,-9176.27
84,74,-13.0368,-1.6244,-785.237,-9175.32
85,74,-13.1181,-1.58627,-784.105,-9174.39
86,74,-13.197,-1.54286,-783.011,-9173.48
87,74,-13.2732,-1.49417,-781.958,-9172.61
88,74,-13.3463,-1.44022,-780.947,-9171.76
89,74,-13.4158,-1.38102,-779.981,-9170.94
90,74,-13.4814,-1.31663,-779.059,-9170.15
91,74,-13.5425,-1.24709,-778.183,-9169.39
92,74,-13.5988,-1.17246,-777.354,-9168.66
93,74,-13.6498,-1.09284,-776.571,-9167.95
94,74,-13.695,-1.00831,-775.836,-9167.28
95,74,-13.7338,-0.919006,-775.148,-9166.63
96,74,-13.766,-0.825047,-774.506,-9166
97,74,-13.7908,-0.726586,-773.911,-9165.41
98,74,-13.808,-0.623791,-773.362,-9164.83
99,74,-13.817,-0.516848,-772.857,-9164.29
100,74,-13.8174,-0.405959,-772.396,-9163.76
101,74,-13.8087,-0.291342,-771.976,-9163.26
102,74,-13.7906,-0.173232,-771.597,-9162.78
103,74,-13.7625,-0.0518771,-771.257,-9162.32
104,74,-13.7243,0.0724611,-770.954,-9161.87
105,74,-13.6754,0.199509,-770.685,-9161.45
106,74,-13.6157,0.328982,-770.449,-9161.04
107,74,-13.5448,0.460589,-770.243,-9160.64
108,74,-13.4625,0.594032,-770.064,-9160.26
109,74,-13.3685,0.729008,-769.911,-9159.89
110,74,-13.2629,0.865213,-769.779,-9159.53
111,74,-13.1453,1.00234,-769.667,-9159.18
112,74,-13.0158,1.1401,-769.572,-9158.83
113,74,-12.8743,1.27818,-769.49,-9158.49
114,74,-12.7209,1.4163,-769.419,-9158.15
115,74,-12.5556,1.55417,-769.356,-9157.82
116,74,-12.3786,1.69154,-769.298,-9157.49
117,74,-12.1899,1.82815,-769.242,-9157.16
118,74,-11.99,1.96375,-769.184,-9156.82
119,74,-11.7789,2.09812,-769.124,-9156.49
120,74,-11.5571,2.23107,-769.056,-9156.15
121,74,-11.3249,2.3624,-768.98,-9155.8
122,74,-11.0826,2.49195,-768.892,-9155.45
123,74,-10.8307,2.61958,-768.789,-9155.1
124,74,-10.5698,2.74516,-768.67,-9154.73
125,74,-10.3002,2.8686,-768.532,-9154.36
126,74,-10.0225,2.98981,-768.374,-9153.98
127,74,-9.73732,3.10873,-768.193,-9153.59
128,74,-9.44518,3.22532,-767.988,-9153.2
129,74,-9.14668,3.33955,-767.757,-9152.79
130,74,-8.84242,3.45143,-767.498,-9152.38
131,74,-8.53301,3.56095,-767.212,-9151.96
132,74,-8.21905,3.66814,-766.897,-9151.53
133,74,-7.90115,3.77303,-766.552,-9151.09
134,74,-7.57991,3.87566,-766.176,-9150.64
135,74,-7.25589,3.97608,-765.771,-9150.19
136,74,-6.92966,4.07434,-765.335,-9149.74
137,74,-6.60176,4.1705,-764.87,-9149.27
138,74,-6.2727,4.26462,-764.375,-9148.81
139,74,-5.94294,4.35673,-763.851,-9148.34
140,74,-5.61294,4.4469,-763.299,-9147.87
141,74,-5.28309,4.53516,-762.721,-9147.41
142,74,-4.95375,4.62155,-762.118,-9146.94
143,74,-4.62525,4.70608,-761.492,-9146.48
144,74,-4.29784,4.78877,-760.844,-9146.02
145,74,-3.97176,4.86961,-760.177,-9145.57
146,74,-3.64717,4.94859,-759.493,-9145.12
147,74,-3.32421,5.02568,-758.794,-9144.69
148,74,-3.00295,5.10082,-758.083,-9144.27
149,74,-2.68342,5.17397,-757.363,-9143.86
150,74,-2.36559,5.24504,-756.636,-9143.47
151,74,-2.04942,5.31395,-755.907,-9143.09
152,74,-1.73478,5.38058,-755.177,-9142.73
153,74,-1.42155,5.44483,-754.451,-9142.39
154,74,-1.10952,5.50656,-753.732,-9142.07
155,74,-0.798487,5.56565,-753.023,-9141.78
156,74,-0.488197,5.62193,-752.327,-9141.51
157,74,-0.178374,5.67527,-751.649,-9141.26
158,74,0.131279,5.7255,-750.991,-9141.04
159,74,0.441081,5.77246,-750.358,-9140.85
160,74,0.751362,5.81601,-749.753,-9140.69
161,74,1.06246,5.85597,-749.179,-9140.56
162,74,1.37473,5.89221,-748.64,-9140.47
163,74,1.68851,5.92456,-748.138,-9140.4
164,74,2.00415,5.9529,-747.678,-9140.37
165,74,2.32198,5.9771,-747.263,-9140.37
166,74,2.64233,5.99703,-746.895,-9140.4
167,74,2.9655,6.01261,-746.577,-9140.47
168,74,3.29179,6.02373,-746.311,-9140.57
169,74,3.62146,6.03034,-746.102,-9140.7
170,74,3.95475,6.03236,-745.949,-9140.88
171,74,4.29188,6.02978,-745.857,-9141.08
172,74,4.63303,6.02256,-745.825,-9141.32
173,74,4.97836,6.0107,-745.857,-9141.59
174,74,5.32797,5.99423,-745.953,-9141.9
175,74,5.68195,5.97317,-746.115,-9142.23
176,74,6.04035,5.94758,-746.343,-9142.6
177,74,6.40317,5.91752,-746.638,-9143
178,74,6.77039,5.88307,-747,-9143.43
179,74,7.14194,5.84433,-747.429,-9143.89
180,74,7.51772,5.80141,-747.924,-9144.37
-180,75,7.359,5.48798,-755.815,-9208.61
-179,75,7.75481,5.43706,-756.37,-9209.12
-178,75,8.15511,5.38269,-756.992,-9209.66
-177,75,8.55965,5.32502,-757.68,-9210.22
-176,75,8.96813,5.2642,-758.434,-9210.8
-175,75,9.38026,5.20039,-759.251,-9211.4
-174,75,9.79567,5.13374,-760.129,-9212.02
-173,75,10.214,5.06441,-761.067,-9212.66
-172,75,10.6348,4.99256,-762.062,-9213.31
-171,75,11.0577,4.91832,-763.11,-9213.97
-170,75,11.4821,4.84185,-764.21,-9214.65
-169,75,11.9077,4.76328,-765.357,-9215.34
-168,75,12.3339,4.68275,-766.549,-9216.04
-167,75,12.7602,4.60038,-767.781,-9216.74
-166,75,13.1859,4.51628,-769.051,-9217.45
-165,75,13.6106,4.43058,-770.353,-9218.17
-164,75,14.0337,4.34337,-771.685,-9218.88
-163,75,14.4545,4.25475,-773.041,-9219.6
-162,75,14.8724,4.16481,-774.417,-9220.32
-161,75,15.2868,4.07364,-775.808,-9221.04
-160,75,15.697,3.98131,-777.211,-9221.75
-159,75,16.1023,3.88792,-778.621,-9222.46
-158,75,16.5022,3.79352,-780.032,-9223.16
-157,75,16.8958,3.6982,-781.441,-9223.85
-156,75,17.2825,3.60204,-782.842,-9224.54
-155,75,17.6615,3.5051,-784.232,-9225.21
-154,75,18.0322,3.40749,-785.604,-9225.88
-153,75,18.3938,3.30928,-786.956,-9226.53
-152,75,18.7455,3.21056,-788.282,-9227.17
-151,75,19.0867,3.11146,-789.579,-9227.8
-150,75,19.4166,3.01207,-790.841,-9228.41
-149,75,19.7344,2.91252,-792.065,-9229.01
-148,75,20.0394,2.81297,-793.248,-9229.59
-147,75,20.3308,2.71354,-794.384,-9230.16
-146,75,20.608,2.61442,-795.472,-9230.7
-145,75,20.8701,2.51579,-796.507,-9231.24
-144,75,21.1164,2.41784,-797.486,-9231.75
-143,75,21.3463,2.32079,-798.408,-9232.25
-142,75,21.559,2.22486,-799.268,-9232.73
-141,75,21.7539,2.1303,-800.065,-9233.19
-140,75,21.9302,2.03737,-800.797,-9233.64
-139,75,22.0874,1.94634,-801.461,-9234.07
-138,75,22.2249,1.8575,-802.058,-9234.49
-137,75,22.3421,1.77115,-802.584,-9234.88
-136,75,22.4384,1.68761,-803.041,-9235.27
-135,75,22.5134,1.60718,-803.426,-9235.63
-134,75,22.5666,1.5302,-803.741,-9235.98
-133,75,22.5975,1.457,-803.985,-9236.32
-132,75,22.6059,1.38793,-804.158,-9236.65
-131,75,22.5914,1.32332,-804.261,-9236.96
-130,75,22.5538,1.26352,-804.296,-9237.26
-129,75,22.4929,1.20887,-804.264,-9237.55
-128,75,22.4085,1.1597,-804.166,-9237.83
-127,75,22.3006,1.11636,-804.005,-9238.1
-126,75,22.1691,1.07916,-803.783,-9238.36
-125,75,22.0141,1.04843,-803.503,-9238.62
-124,75,21.8358,1.02448,-803.167,-9238.86
-123,75,21.6343,1.00759,-802.778,-9239.11
-122,75,21.4099,0.998056,-802.341,-9239.34
-121,75,21.1629,0.996143,-801.858,-9239.58
-120,75,20.8937,1.0021,-801.334,-9239.81
-119,75,20.6029,1.01617,-800.772,-9240.03
-118,75,20.2908,1.03856,-800.177,-9240.26
-117,75,19.9582,1.06948,-799.553,-9240.49
-116,75,19.6056,1.10909,-798.904,-9240.71
-115,75,19.2339,1.15757,-798.236,-9240.94
-114,75,18.8437,1.21504,-797.553,-9241.16
-113,75,18.436,1.28163,-796.86,-9241.4
-112,75,18.0117,1.35742,-796.162,-9241.63
-111,75,17.5716,1.4425,-795.463,-9241.87
-110,75,17.1169,1.53692,-794.768,-9242.11
-109,75,16.6485,1.6407,-794.083,-9242.35
-108,75,16.1675,1.75386,-793.413,-9242.61
-107,75,15.6752,1.87638,-792.761,-9242.86
-106,75,15.1726,2.00823,-792.133,-9243.13
-105,75,14.661,2.14935,-791.533,-9243.4
-104,75,14.1416,2.29966,-790.966,-9243.68
-103,75,13.6156,2.45907,-790.435,-9243.96
-102,75,13.0845,2.62744,-789.946,-9244.26
-101,75,12.5495,2.80463,-789.502,-9244.56
-100,75,12.0118,2.99048,-789.106,-9244.87
-99,75,11.473,3.18479,-788.762,-9245.19
-98,75,10.9343,3.38734,-788.474,-9245.52
-97,75,10.3971,3.59789,-788.243,-9245.86
-96,75,9.86274,3.81619,-788.074,-9246.22
-95,75,9.33269,4.04194,-787.967,-9246.58
-94,75,8.8083,4.27482,-787.925,-9246.95
-93,75,8.29095,4.5145,-787.951,-9247.33
-92,75,7.78202,4.76061,-788.044,-9247.73
-91,75,7.28288,5.01277,-788.206,-9248.13
-90,75,6.79489,5.27054,-788.439,-9248.55
-89,75,6.31942,5.53349,-788.741,-9248.98
-88,75,5.85778,5.80115,-789.113,-9249.42
-87,75,5.41132,6.07302,-789.556,-9249.88
-86,75,4.98131,6.34856,-790.067,-9250.34
-85,75,4.56903,6.62724,-790.646,-9250.82
-84,75,4.17573,6.90849,-791.292,-9251.31
-83,75,3.80261,7.19169,-792.003,-9251.82
-82,75,3.45087,7.47623,-792.776,-9252.33
-81,75,3.12163,7.76147,-793.61,-9252.86
-80,75,2.81599,8.04674,-794.502,-9253.4
-79,75,2.53499,8.33138,-795.449,-9253.96
-78,75,2.27964,8.61466,-796.447,-9254.53
-77,75,2.05086,8.8959,-797.493,-9255.11
-76,75,1.84954,9.17437,-798.583,-9255.7
-75,75,1.67648,9.44934,-799.714,-9256.3
-74,75,1.53243,9.72008,-800.881,-9256.91
-73,75,1.41804,9.98586,-802.08,-9257.54
-72,75,1.33389,10.2459,-803.306,-9258.17
-71,75,1.28048,10.4996,-804.554,-9258.82
-70,75,1.25821,10.7461,-805.821,-9259.47
-69,75,1.26739,10.9847,-807.1,-9260.13
-68,75,1.30822,11.2149,-808.387,-9260.8
-67,75,1.38081,11.4358,-809.676,-9261.48
-66,75,1.48515,11.6468,-810.964,-9262.16
-65,75,1.62112,11.8474,-812.244,-9262.84
-64,75,1.7885,12.0369,-813.512,-9263.53
-63,75,1.98693,12.2148,-814.762,-9264.23
