Phi[deg],Theta[deg],mag(GainTotal)
-139,168,0.0467622
-138,168,0.0467546
-137,168,0.046747
-136,168,0.0467391
-135,168,0.0467311
-134,168,0.0467229
-133,168,0.0467146
-132,168,0.0467062
-131,168,0.0466976
-130,168,0.0466889
-129,168,0.0466801
-128,168,0.0466712
-127,168,0.0466622
-126,168,0.0466531
-125,168,0.0466439
-124,168,0.0466346
-123,168,0.0466253
-122,168,0.046616
-121,168,0.0466066
-120,168,0.0465971
-119,168,0.0465877
-118,168,0.0465782
-117,168,0.0465687
-116,168,0.0465593
-115,168,0.0465498
-114,168,0.0465404
-113,168,0.046531
-112,168,0.0465216
-111,168,0.0465123
-110,168,0.0465031
-109,168,0.0464939
-108,168,0.0464848
-107,168,0.0464758
-106,168,0.0464669
-105,168,0.046458
-104,168,0.0464493
-103,168,0.0464407
-102,168,0.0464323
-101,168,0.0464239
-100,168,0.0464157
-99,168,0.0464076
-98,168,0.0463997
-97,168,0.046392
-96,168,0.0463844
-95,168,0.046377
-94,168,0.0463697
-93,168,0.0463626
-92,168,0.0463558
-91,168,0.0463491
-90,168,0.0463425
-89,168,0.0463362
-88,168,0.0463301
-87,168,0.0463242
-86,168,0.0463184
-85,168,0.0463129
-84,168,0.0463076
-83,168,0.0463025
-82,168,0.0462976
-81,168,0.0462929
-80,168,0.0462884
-79,168,0.0462841
-78,168,0.04628
-77,168,0.0462762
-76,168,0.0462725
-75,168,0.046269
-74,168,0.0462658
-73,168,0.0462627
-72,168,0.0462598
-71,168,0.0462571
-70,168,0.0462546
-69,168,0.0462523
-68,168,0.0462502
-67,168,0.0462483
-66,168,0.0462465
-65,168,0.0462449
-64,168,0.0462435
-63,168,0.0462422
-62,168,0.0462411
-61,168,0.0462401
-60,168,0.0462393
-59,168,0.0462386
-58,168,0.0462381
-57,168,0.0462377
-56,168,0.0462374
-55,168,0.0462372
-54,168,0.0462371
-53,168,0.0462372
-52,168,0.0462373
-51,168,0.0462375
-50,168,0.0462379
-49,168,0.0462382
-48,168,0.0462387
-47,168,0.0462392
-46,168,0.0462398
-45,168,0.0462405
-44,168,0.0462412
-43,168,0.0462419
-42,168,0.0462427
-41,168,0.0462434
-40,168,0.0462443
-39,168,0.0462451
-38,168,0.0462459
-37,168,0.0462468
-36,168,0.0462476
-35,168,0.0462485
-34,168,0.0462493
-33,168,0.0462501
-32,168,0.0462509
-31,168,0.0462517
-30,168,0.0462525
-29,168,0.0462532
-28,168,0.0462538
-27,168,0.0462545
-26,168,0.046255
-25,168,0.0462556
-24,168,0.046256
-23,168,0.0462564
-22,168,0.0462568
-21,168,0.0462571
-20,168,0.0462573
-19,168,0.0462574
-18,168,0.0462575
-17,168,0.0462575
-16,168,0.0462574
-15,168,0.0462573
-14,168,0.0462571
-13,168,0.0462568
-12,168,0.0462564
-11,168,0.0462559
-10,168,0.0462553
-9,168,0.0462547
-8,168,0.0462539
-7,168,0.0462531
-6,168,0.0462522
-5,168,0.0462512
-4,168,0.0462502
-3,168,0.046249
-2,168,0.0462478
-1,168,0.0462465
0,168,0.0462451
1,168,0.0462436
2,168,0.046242
3,168,0.0462404
4,168,0.0462387
5,168,0.0462369
6,168,0.0462351
7,168,0.0462332
8,168,0.0462312
9,168,0.0462291
10,168,0.046227
11,168,0.0462249
12,168,0.0462227
13,168,0.0462204
14,168,0.0462181
15,168,0.0462158
16,168,0.0462134
17,168,0.0462109
18,168,0.0462085
19,168,0.046206
20,168,0.0462035
21,168,0.0462009
22,168,0.0461984
23,168,0.0461958
24,168,0.0461932
25,168,0.0461906
26,168,0.0461881
27,168,0.0461855
28,168,0.0461829
29,168,0.0461804
30,168,0.0461778
31,168,0.0461753
32,168,0.0461728
33,168,0.0461704
34,168,0.0461679
35,168,0.0461656
36,168,0.0461632
37,168,0.046161
38,168,0.0461587
39,168,0.0461566
40,168,0.0461545
41,168,0.0461525
42,168,0.0461505
43,168,0.0461486
44,168,0.0461469
45,168,0.0461452
46,168,0.0461436
47,168,0.0461421
48,168,0.0461407
49,168,0.0461394
50,168,0.0461382
51,168,0.0461371
52,168,0.0461362
53,168,0.0461354
54,168,0.0461347
55,168,0.0461341
56,168,0.0461337
57,168,0.0461334
58,168,0.0461333
59,168,0.0461333
60,168,0.0461334
61,168,0.0461337
62,168,0.0461342
63,168,0.0461349
64,168,0.0461356
65,168,0.0461366
66,168,0.0461377
67,168,0.046139
68,168,0.0461405
69,168,0.0461422
70,168,0.046144
71,168,0.046146
72,168,0.0461482
73,168,0.0461505
74,168,0.0461531
75,168,0.0461558
76,168,0.0461587
77,168,0.0461618
78,168,0.0461651
79,168,0.0461686
80,168,0.0461722
81,168,0.046176
82,168,0.0461801
83,168,0.0461843
84,168,0.0461887
85,168,0.0461932
86,168,0.046198
87,168,0.0462029
88,168,0.046208
89,168,0.0462133
90,168,0.0462188
91,168,0.0462244
92,168,0.0462302
93,168,0.0462361
94,168,0.0462423
95,168,0.0462486
96,168,0.046255
97,168,0.0462616
98,168,0.0462683
99,168,0.0462752
100,168,0.0462823
101,168,0.0462895
102,168,0.0462968
103,168,0.0463042
104,168,0.0463118
105,168,0.0463195
106,168,0.0463273
107,168,0.0463353
108,168,0.0463433
109,168,0.0463514
110,168,0.0463597
111,168,0.046368
112,168,0.0463765
113,168,0.046385
114,168,0.0463936
115,168,0.0464022
116,168,0.046411
117,168,0.0464198
118,168,0.0464286
119,168,0.0464375
120,168,0.0464465
121,168,0.0464555
122,168,0.0464645
123,168,0.0464736
124,168,0.0464826
125,168,0.0464917
126,168,0.0465009
127,168,0.04651
128,168,0.0465191
129,168,0.0465282
130,168,0.0465374
131,168,0.0465465
132,168,0.0465555
133,168,0.0465646
134,168,0.0465736
135,168,0.0465826
136,168,0.0465916
137,168,0.0466005
138,168,0.0466093
139,168,0.0466181
140,168,0.0466268
141,168,0.0466355
142,168,0.0466441
143,168,0.0466526
144,168,0.0466611
145,168,0.0466694
146,168,0.0466777
147,168,0.0466858
148,168,0.0466939
149,168,0.0467018
150,168,0.0467097
151,168,0.0467174
152,168,0.046725
153,168,0.0467325
154,168,0.0467398
155,168,0.046747
156,168,0.0467541
157,168,0.046761
158,168,0.0467678
159,168,0.0467744
160,168,0.0467809
161,168,0.0467872
162,168,0.0467934
163,168,0.0467994
164,168,0.0468052
165,168,0.0468108
166,168,0.0468162
167,168,0.0468215
168,168,0.0468266
169,168,0.0468315
170,168,0.0468361
171,168,0.0468406
172,168,0.0468449
173,168,0.046849
174,168,0.0468529
175,168,0.0468565
176,168,0.0468599
177,168,0.0468631
178,168,0.0468661
179,168,0.0468689
180,168,0.0468714
-180,169,0.0393272
-179,169,0.0393291
-178,169,0.0393309
-177,169,0.0393325
-176,169,0.0393339
-175,169,0.0393351
-174,169,0.0393361
-173,169,0.0393369
-172,169,0.0393374
-171,169,0.0393378
-170,169,0.039338
-169,169,0.0393379
-168,169,0.0393377
-167,169,0.0393372
-166,169,0.0393365
-165,169,0.0393356
-164,169,0.0393345
-163,169,0.0393332
-162,169,0.0393317
-161,169,0.03933
-160,169,0.039328
-159,169,0.0393259
-158,169,0.0393235
-157,169,0.039321
-156,169,0.0393182
-155,169,0.0393153
-154,169,0.0393121
-153,169,0.0393087
-152,169,0.0393051
-151,169,0.0393014
-150,169,0.0392974
-149,169,0.0392933
-148,169,0.0392889
-147,169,0.0392844
-146,169,0.0392797
-145,169,0.0392749
-144,169,0.0392698
-143,169,0.0392646
-142,169,0.0392593
-141,169,0.0392537
-140,169,0.039248
-139,169,0.0392422
-138,169,0.0392362
-137,169,0.0392301
-136,169,0.0392239
-135,169,0.0392175
-134,169,0.039211
-133,169,0.0392044
-132,169,0.0391977
-131,169,0.0391909
-130,169,0.039184
-129,169,0.039177
-128,169,0.03917
-127,169,0.0391628
-126,169,0.0391556
-125,169,0.0391483
-124,169,0.039141
-123,169,0.0391337
-122,169,0.0391263
-121,169,0.0391188
-120,169,0.0391114
-119,169,0.0391039
-118,169,0.0390964
-117,169,0.0390889
-116,169,0.0390814
-115,169,0.039074
-114,169,0.0390665
-113,169,0.0390591
-112,169,0.0390518
-111,169,0.0390444
-110,169,0.0390371
-109,169,0.0390299
-108,169,0.0390228
-107,169,0.0390157
-106,169,0.0390087
-105,169,0.0390017
-104,169,0.0389949
-103,169,0.0389881
-102,169,0.0389815
-101,169,0.038975
-100,169,0.0389685
-99,169,0.0389622
-98,169,0.0389561
-97,169,0.03895
-96,169,0.0389441
-95,169,0.0389383
-94,169,0.0389326
-93,169,0.0389271
-92,169,0.0389218
-91,169,0.0389166
-90,169,0.0389115
-89,169,0.0389066
-88,169,0.0389019
-87,169,0.0388973
-86,169,0.0388929
-85,169,0.0388886
-84,169,0.0388845
-83,169,0.0388806
-82,169,0.0388768
-81,169,0.0388732
-80,169,0.0388698
-79,169,0.0388665
-78,169,0.0388634
-77,169,0.0388605
-76,169,0.0388577
-75,169,0.0388551
-74,169,0.0388526
-73,169,0.0388503
-72,169,0.0388482
-71,169,0.0388462
-70,169,0.0388444
-69,169,0.0388427
-68,169,0.0388412
-67,169,0.0388398
-66,169,0.0388385
-65,169,0.0388374
-64,169,0.0388364
-63,169,0.0388355
-62,169,0.0388348
-61,169,0.0388342
-60,169,0.0388337
-59,169,0.0388333
-58,169,0.038833
-57,169,0.0388328
-56,169,0.0388327
-55,169,0.0388327
-54,169,0.0388328
-53,169,0.0388329
-52,169,0.0388332
-51,169,0.0388335
-50,169,0.0388339
-49,169,0.0388343
-48,169,0.0388348
-47,169,0.0388353
-46,169,0.0388359
-45,169,0.0388365
-44,169,0.0388372
-43,169,0.0388378
-42,169,0.0388385
-41,169,0.0388393
-40,169,0.03884
-39,169,0.0388408
-38,169,0.0388415
-37,169,0.0388422
-36,169,0.038843
-35,169,0.0388437
-34,169,0.0388444
-33,169,0.0388451
-32,169,0.0388458
-31,169,0.0388464
-30,169,0.0388471
-29,169,0.0388476
-28,169,0.0388482
-27,169,0.0388487
-26,169,0.0388491
-25,169,0.0388495
-24,169,0.0388499
-23,169,0.0388502
-22,169,0.0388504
-21,169,0.0388506
-20,169,0.0388507
-19,169,0.0388507
-18,169,0.0388507
-17,169,0.0388506
-16,169,0.0388505
-15,169,0.0388502
-14,169,0.0388499
-13,169,0.0388496
-12,169,0.0388491
-11,169,0.0388486
-10,169,0.038848
-9,169,0.0388473
-8,169,0.0388465
-7,169,0.0388457
-6,169,0.0388448
-5,169,0.0388438
-4,169,0.0388427
-3,169,0.0388416
-2,169,0.0388404
-1,169,0.0388391
0,169,0.0388377
1,169,0.0388363
2,169,0.0388347
3,169,0.0388332
4,169,0.0388315
5,169,0.0388298
6,169,0.038828
7,169,0.0388262
8,169,0.0388243
9,169,0.0388223
10,169,0.0388203
11,169,0.0388182
12,169,0.0388161
13,169,0.0388139
14,169,0.0388117
15,169,0.0388094
16,169,0.0388071
17,169,0.0388048
18,169,0.0388025
19,169,0.0388001
20,169,0.0387976
21,169,0.0387952
22,169,0.0387927
23,169,0.0387903
24,169,0.0387878
25,169,0.0387853
26,169,0.0387828
27,169,0.0387803
28,169,0.0387778
29,169,0.0387753
30,169,0.0387729
31,169,0.0387704
32,169,0.038768
33,169,0.0387656
34,169,0.0387632
35,169,0.0387608
36,169,0.0387585
37,169,0.0387563
38,169,0.038754
39,169,0.0387519
40,169,0.0387498
41,169,0.0387477
42,169,0.0387457
43,169,0.0387438
44,169,0.0387419
45,169,0.0387401
46,169,0.0387384
47,169,0.0387368
48,169,0.0387353
49,169,0.0387338
50,169,0.0387325
51,169,0.0387312
52,169,0.0387301
53,169,0.038729
54,169,0.0387281
55,169,0.0387273
56,169,0.0387265
57,169,0.038726
58,169,0.0387255
59,169,0.0387251
60,169,0.0387249
61,169,0.0387248
62,169,0.0387249
63,169,0.0387251
64,169,0.0387254
65,169,0.0387259
66,169,0.0387265
67,169,0.0387272
68,169,0.0387281
69,169,0.0387292
70,169,0.0387304
71,169,0.0387317
72,169,0.0387333
73,169,0.0387349
74,169,0.0387367
75,169,0.0387387
76,169,0.0387408
77,169,0.0387431
78,169,0.0387456
79,169,0.0387482
80,169,0.0387509
81,169,0.0387539
82,169,0.0387569
83,169,0.0387602
84,169,0.0387636
85,169,0.0387671
86,169,0.0387708
87,169,0.0387747
88,169,0.0387787
89,169,0.0387828
90,169,0.0387871
91,169,0.0387916
92,169,0.0387962
93,169,0.0388009
94,169,0.0388058
95,169,0.0388108
96,169,0.038816
97,169,0.0388213
98,169,0.0388267
99,169,0.0388323
100,169,0.038838
101,169,0.0388438
102,169,0.0388497
103,169,0.0388557
104,169,0.0388619
105,169,0.0388681
106,169,0.0388745
107,169,0.0388809
108,169,0.0388875
109,169,0.0388941
110,169,0.0389009
111,169,0.0389077
112,169,0.0389146
113,169,0.0389215
114,169,0.0389286
115,169,0.0389357
116,169,0.0389429
117,169,0.0389501
118,169,0.0389574
119,169,0.0389647
120,169,0.0389721
121,169,0.0389795
122,169,0.038987
123,169,0.0389944
124,169,0.0390019
125,169,0.0390095
126,169,0.039017
127,169,0.0390246
128,169,0.0390321
129,169,0.0390397
130,169,0.0390473
131,169,0.0390548
132,169,0.0390624
133,169,0.0390699
134,169,0.0390774
135,169,0.0390849
136,169,0.0390923
137,169,0.0390997
138,169,0.0391071
139,169,0.0391144
140,169,0.0391217
141,169,0.039129
142,169,0.0391361
143,169,0.0391432
144,169,0.0391503
145,169,0.0391573
146,169,0.0391642
147,169,0.039171
148,169,0.0391777
149,169,0.0391844
150,169,0.0391909
151,169,0.0391974
152,169,0.0392038
153,169,0.03921
154,169,0.0392162
155,169,0.0392223
156,169,0.0392282
157,169,0.039234
158,169,0.0392397
159,169,0.0392453
160,169,0.0392507
161,169,0.039256
162,169,0.0392612
163,169,0.0392662
164,169,0.0392711
165,169,0.0392758
166,169,0.0392804
167,169,0.0392849
168,169,0.0392891
169,169,0.0392933
170,169,0.0392972
171,169,0.039301
172,169,0.0393046
173,169,0.0393081
174,169,0.0393113
175,169,0.0393144
176,169,0.0393174
177,169,0.0393201
178,169,0.0393226
179,169,0.039325
180,169,0.0393272
-180,170,0.0324563
-179,170,0.032458
-178,170,0.0324596
-177,170,0.032461
-176,170,0.0324622
-175,170,0.0324632
-174,170,0.0324641
-173,170,0.0324649
-172,170,0.0324654
-171,170,0.0324658
-170,170,0.032466
-169,170,0.0324661
-168,170,0.032466
-167,170,0.0324657
-166,170,0.0324653
-165,170,0.0324647
-164,170,0.0324639
-163,170,0.0324629
-162,170,0.0324618
-161,170,0.0324605
-160,170,0.0324591
-159,170,0.0324574
-158,170,0.0324557
-157,170,0.0324537
-156,170,0.0324516
-155,170,0.0324493
-154,170,0.0324469
-153,170,0.0324443
-152,170,0.0324415
-151,170,0.0324386
-150,170,0.0324356
-149,170,0.0324324
-148,170,0.032429
-147,170,0.0324255
-146,170,0.0324219
-145,170,0.0324181
-144,170,0.0324142
-143,170,0.0324101
-142,170,0.032406
-141,170,0.0324017
-140,170,0.0323973
-139,170,0.0323927
-138,170,0.0323881
-137,170,0.0323834
-136,170,0.0323785
-135,170,0.0323736
-134,170,0.0323685
-133,170,0.0323634
-132,170,0.0323582
-131,170,0.0323529
-130,170,0.0323476
-129,170,0.0323421
-128,170,0.0323367
-127,170,0.0323311
-126,170,0.0323255
-125,170,0.0323199
-124,170,0.0323142
-123,170,0.0323085
-122,170,0.0323028
-121,170,0.032297
-120,170,0.0322913
-119,170,0.0322855
-118,170,0.0322797
-117,170,0.0322739
-116,170,0.0322682
-115,170,0.0322624
-114,170,0.0322567
-113,170,0.0322509
-112,170,0.0322453
-111,170,0.0322396
-110,170,0.032234
-109,170,0.0322284
-108,170,0.0322229
-107,170,0.0322175
-106,170,0.0322121
-105,170,0.0322068
-104,170,0.0322015
-103,170,0.0321963
-102,170,0.0321913
-101,170,0.0321862
-100,170,0.0321813
-99,170,0.0321765
-98,170,0.0321718
-97,170,0.0321672
-96,170,0.0321626
-95,170,0.0321582
-94,170,0.0321539
-93,170,0.0321497
-92,170,0.0321457
-91,170,0.0321417
-90,170,0.0321379
-89,170,0.0321342
-88,170,0.0321306
-87,170,0.0321271
-86,170,0.0321238
-85,170,0.0321206
-84,170,0.0321175
-83,170,0.0321145
-82,170,0.0321117
-81,170,0.032109
-80,170,0.0321065
-79,170,0.0321041
-78,170,0.0321018
-77,170,0.0320996
-76,170,0.0320975
-75,170,0.0320956
-74,170,0.0320938
-73,170,0.0320922
-72,170,0.0320906
-71,170,0.0320892
-70,170,0.0320879
-69,170,0.0320867
-68,170,0.0320856
-67,170,0.0320847
-66,170,0.0320838
-65,170,0.032083
-64,170,0.0320824
-63,170,0.0320818
-62,170,0.0320814
-61,170,0.032081
-60,170,0.0320807
-59,170,0.0320805
-58,170,0.0320804
-57,170,0.0320804
-56,170,0.0320804
-55,170,0.0320805
-54,170,0.0320807
-53,170,0.0320809
-52,170,0.0320812
-51,170,0.0320815
-50,170,0.0320819
-49,170,0.0320823
-48,170,0.0320828
-47,170,0.0320833
-46,170,0.0320838
-45,170,0.0320844
-44,170,0.032085
-43,170,0.0320856
-42,170,0.0320862
-41,170,0.0320868
-40,170,0.0320874
-39,170,0.0320881
-38,170,0.0320887
-37,170,0.0320893
-36,170,0.0320899
-35,170,0.0320905
-34,170,0.0320911
-33,170,0.0320917
-32,170,0.0320922
-31,170,0.0320927
-30,170,0.0320932
-29,170,0.0320937
-28,170,0.0320941
-27,170,0.0320944
-26,170,0.0320948
-25,170,0.032095
-24,170,0.0320953
-23,170,0.0320954
-22,170,0.0320956
-21,170,0.0320956
-20,170,0.0320957
-19,170,0.0320956
-18,170,0.0320955
-17,170,0.0320954
-16,170,0.0320951
-15,170,0.0320948
-14,170,0.0320945
-13,170,0.0320941
-12,170,0.0320936
-11,170,0.032093
-10,170,0.0320924
-9,170,0.0320917
-8,170,0.0320909
-7,170,0.0320901
-6,170,0.0320892
-5,170,0.0320882
-4,170,0.0320872
-3,170,0.0320861
-2,170,0.0320849
-1,170,0.0320836
0,170,0.0320823
1,170,0.032081
2,170,0.0320795
3,170,0.032078
4,170,0.0320765
5,170,0.0320748
6,170,0.0320732
7,170,0.0320714
8,170,0.0320696
9,170,0.0320678
10,170,0.0320659
11,170,0.0320639
12,170,0.032062
13,170,0.0320599
14,170,0.0320578
15,170,0.0320557
16,170,0.0320536
17,170,0.0320514
18,170,0.0320492
19,170,0.032047
20,170,0.0320447
21,170,0.0320424
22,170,0.0320401
23,170,0.0320378
24,170,0.0320354
25,170,0.0320331
26,170,0.0320308
27,170,0.0320284
28,170,0.0320261
29,170,0.0320237
30,170,0.0320214
31,170,0.0320191
32,170,0.0320167
33,170,0.0320145
34,170,0.0320122
35,170,0.0320099
36,170,0.0320077
37,170,0.0320056
38,170,0.0320034
39,170,0.0320013
40,170,0.0319993
41,170,0.0319972
42,170,0.0319953
43,170,0.0319934
44,170,0.0319915
45,170,0.0319897
46,170,0.031988
47,170,0.0319864
48,170,0.0319848
49,170,0.0319833
50,170,0.0319818
51,170,0.0319805
52,170,0.0319792
53,170,0.0319781
54,170,0.031977
55,170,0.031976
56,170,0.0319751
57,170,0.0319743
58,170,0.0319736
59,170,0.031973
60,170,0.0319725
61,170,0.0319722
62,170,0.0319719
63,170,0.0319718
64,170,0.0319717
65,170,0.0319718
66,170,0.031972
67,170,0.0319724
68,170,0.0319728
69,170,0.0319734
70,170,0.0319741
71,170,0.0319749
72,170,0.0319759
73,170,0.031977
74,170,0.0319782
75,170,0.0319795
76,170,0.031981
77,170,0.0319827
78,170,0.0319844
79,170,0.0319863
80,170,0.0319883
81,170,0.0319905
82,170,0.0319927
83,170,0.0319952
84,170,0.0319977
85,170,0.0320004
86,170,0.0320032
87,170,0.0320061
88,170,0.0320092
89,170,0.0320124
90,170,0.0320157
91,170,0.0320192
92,170,0.0320228
93,170,0.0320264
94,170,0.0320303
95,170,0.0320342
96,170,0.0320382
97,170,0.0320424
98,170,0.0320467
99,170,0.0320511
100,170,0.0320556
101,170,0.0320602
102,170,0.0320649
103,170,0.0320697
104,170,0.0320746
105,170,0.0320795
106,170,0.0320846
107,170,0.0320898
108,170,0.032095
109,170,0.0321004
110,170,0.0321058
111,170,0.0321112
112,170,0.0321168
113,170,0.0321224
114,170,0.0321281
115,170,0.0321338
116,170,0.0321396
117,170,0.0321455
118,170,0.0321514
119,170,0.0321573
120,170,0.0321633
121,170,0.0321693
122,170,0.0321754
123,170,0.0321815
124,170,0.0321876
125,170,0.0321937
126,170,0.0321999
127,170,0.032206
128,170,0.0322122
129,170,0.0322184
130,170,0.0322246
131,170,0.0322307
132,170,0.0322369
133,170,0.0322431
134,170,0.0322492
135,170,0.0322554
136,170,0.0322615
137,170,0.0322676
138,170,0.0322736
139,170,0.0322797
140,170,0.0322857
141,170,0.0322916
142,170,0.0322975
143,170,0.0323034
144,170,0.0323092
145,170,0.0323149
146,170,0.0323206
147,170,0.0323263
148,170,0.0323318
149,170,0.0323373
150,170,0.0323428
151,170,0.0323481
152,170,0.0323534
153,170,0.0323586
154,170,0.0323637
155,170,0.0323687
156,170,0.0323736
157,170,0.0323784
158,170,0.0323831
159,170,0.0323878
160,170,0.0323923
161,170,0.0323967
162,170,0.032401
163,170,0.0324052
164,170,0.0324093
165,170,0.0324132
166,170,0.032417
167,170,0.0324207
168,170,0.0324243
169,170,0.0324277
170,170,0.0324311
171,170,0.0324342
172,170,0.0324373
173,170,0.0324402
174,170,0.0324429
175,170,0.0324455
176,170,0.032448
177,170,0.0324503
178,170,0.0324525
179,170,0.0324545
180,170,0.0324563
-180,171,0.0262549
-179,171,0.0262564
-178,171,0.0262577
-177,171,0.0262589
-176,171,0.02626
-175,171,0.026261
-174,171,0.0262618
-173,171,0.0262625
-172,171,0.026263
-171,171,0.0262634
